Source,Target,Type,Id,Label,timeset,Weight,season
QYBURN,VARYS,Undirected,530,,,2,6
RICKON,TORMUND,Undirected,531,,,2,6
RICKON,WUN_WUN,Undirected,532,,,2,6
ROBB,WALDER,Undirected,533,,,2,6
ROBIN,SANSA,Undirected,534,,,2,6
SANSA,TYWIN,Undirected,535,,,2,6
SANSA,YOHN_ROYCE,Undirected,536,,,2,6
STANNIS,VARYS,Undirected,537,,,2,6
THEON,VARYS,Undirected,538,,,2,6
TYRION,TYWIN,Undirected,539,,,2,6
VARYS,YARA,Undirected,540,,,2,6
VARYS,YEZZAN,Undirected,541,,,2,6
