Source,Target,Type,Id,Label,timeset,Weight,season
EDDISON_TOLLETT,SELYSE,Undirected,528,,,2,4
EDDISON_TOLLETT,SHIREEN,Undirected,529,,,2,4
EDDISON_TOLLETT,STANNIS,Undirected,530,,,2,4
ELLARIA,MACE,Undirected,531,,,2,4
ELLARIA,MARGAERY,Undirected,532,,,2,4
ELLARIA,MORGANS_FRIEND,Undirected,533,,,2,4
ELLARIA,SANSA,Undirected,534,,,2,4
ELLARIA,VARYS,Undirected,535,,,2,4
FENNESZ,MISSANDEI,Undirected,536,,,2,4
FOOL,JOFFREY,Undirected,537,,,2,4
FOOL,TYWIN,Undirected,538,,,2,4
GILLY,MOLES_TOWN_MADAM,Undirected,539,,,2,4
GOATHERD,GOATHERDS_SON,Undirected,540,,,2,4
GOATHERD,GREY_WORM,Undirected,541,,,2,4
GOATHERD,JORAH,Undirected,542,,,2,4
GRENN,MAESTER_AEMON,Undirected,543,,,2,4
GRENN,MELISANDRE,Undirected,544,,,2,4
GRENN,SELYSE,Undirected,545,,,2,4
GRENN,SHIREEN,Undirected,546,,,2,4
GRENN,STANNIS,Undirected,547,,,2,4
GRENN,YGRITTE,Undirected,548,,,2,4
GREY_WORM,MOSSADOR,Undirected,549,,,2,4
GUYMON,STYR,Undirected,550,,,2,4
GUYMON,YGRITTE,Undirected,551,,,2,4
HIGH_SEPTON,MACE,Undirected,552,,,2,4
HIZDAHR,JORAH,Undirected,553,,,2,4
HODOR,NED,Undirected,554,,,2,4
HODOR,THREE_EYED_RAVEN,Undirected,555,,,2,4
HOSTER,JON_ARRYN,Undirected,556,,,2,4
HOSTER,LITTLEFINGER,Undirected,557,,,2,4
HOUND,INNKEEPERS_DAUGHTER,Undirected,558,,,2,4
HOUND,LOMMY,Undirected,559,,,2,4
HOUND,MERYN_TRANT,Undirected,560,,,2,4
HOUND,MOUNTAIN,Undirected,561,,,2,4
HOUND,TOMMY,Undirected,562,,,2,4
HOUND,VARYS,Undirected,563,,,2,4
INNKEEPER,TOMMY,Undirected,564,,,2,4
JAIME,JOANNA,Undirected,565,,,2,4
JAIME,NED,Undirected,566,,,2,4
JAIME,PYCELLE,Undirected,567,,,2,4
JANOS,LITTLE_SAM,Undirected,568,,,2,4
JANOS,LOCKE,Undirected,569,,,2,4
JANOS,OTHELL_YARWYCK,Undirected,570,,,2,4
JANOS,PYP,Undirected,571,,,2,4
JEOR,JON,Undirected,572,,,2,4
JEOR,KARL_TANNER,Undirected,573,,,2,4
JOFFREY,LYSA,Undirected,574,,,2,4
JOFFREY,MERYN_TRANT,Undirected,575,,,2,4
JOFFREY,RENLY_DWARF,Undirected,576,,,2,4
JOFFREY,ROBB,Undirected,577,,,2,4
JOFFREY,STANNIS_DWARF,Undirected,578,,,2,4
JOFFREY,VARYS,Undirected,579,,,2,4
JOFFREY_DWARF,MARGAERY,Undirected,580,,,2,4
JOFFREY_DWARF,RENLY_DWARF,Undirected,581,,,2,4
JOFFREY_DWARF,TYRION,Undirected,582,,,2,4
JOJEN,JON,Undirected,583,,,2,4
JOJEN,LOCKE,Undirected,584,,,2,4
JOJEN,RAST,Undirected,585,,,2,4
JON,MELISANDRE,Undirected,586,,,2,4
JON,QHORIN,Undirected,587,,,2,4
JON,SELYSE,Undirected,588,,,2,4
JON,SHIREEN,Undirected,589,,,2,4
JON_ARRYN,ROBIN,Undirected,590,,,2,4
JORAH,MEEREEN_CHAMPION,Undirected,591,,,2,4
JORAH,VARYS,Undirected,592,,,2,4
LEAF,THREE_EYED_RAVEN,Undirected,593,,,2,4
LITTLE_SAM,MOLES_TOWN_MADAM,Undirected,594,,,2,4
LITTLE_SAM,PYP,Undirected,595,,,2,4
LITTLEFINGER,TYWIN,Undirected,596,,,2,4
LITTLEFINGER,VANCE_CORBRAY,Undirected,597,,,2,4
LOCKE,MEERA,Undirected,598,,,2,4
LOCKE,MORAG,Undirected,599,,,2,4
LOCKE,RAST,Undirected,600,,,2,4
LOCKE,ROOSE_BOLTON,Undirected,601,,,2,4
LOCKE,SAM,Undirected,602,,,2,4
LOCKE,SISSY,Undirected,603,,,2,4
LOLLYS,TYRION,Undirected,604,,,2,4
LORAS,OLENNA,Undirected,605,,,2,4
LORAS,RENLY_DWARF,Undirected,606,,,2,4
LORAS,SANSA,Undirected,607,,,2,4
LORAS,STANNIS_DWARF,Undirected,608,,,2,4
LUTHOR,VIOLA,Undirected,609,,,2,4
MACE,MOUNTAIN,Undirected,610,,,2,4
MACE,PODRICK,Undirected,611,,,2,4
MAESTER_AEMON,MELISANDRE,Undirected,612,,,2,4
MAESTER_AEMON,OLLY,Undirected,613,,,2,4
MAESTER_AEMON,PYP,Undirected,614,,,2,4
MAESTER_AEMON,SELYSE,Undirected,615,,,2,4
MAESTER_AEMON,SHIREEN,Undirected,616,,,2,4
MAESTER_AEMON,STANNIS,Undirected,617,,,2,4
MAREI,MORGAN,Undirected,618,,,2,4
MAREI,SHAE,Undirected,619,,,2,4
MAREI,TYRION,Undirected,620,,,2,4
MARGAERY,PYCELLE,Undirected,621,,,2,4
MARGAERY,ROBB_DWARF,Undirected,622,,,2,4
MEERA,NED,Undirected,623,,,2,4
MEERA,RAST,Undirected,624,,,2,4
MELISANDRE,SAM,Undirected,625,,,2,4
MERYN_TRANT,SYRIO_FOREL,Undirected,626,,,2,4
MERYN_TRANT,THEON,Undirected,627,,,2,4
MISSANDEI,ZALA,Undirected,628,,,2,4
MOLES_TOWN_WHORE,SAM,Undirected,629,,,2,4
MORGANS_FRIEND,TYRION,Undirected,630,,,2,4
MOUNTAIN,POLLIVER,Undirected,631,,,2,4
MOUNTAIN,SHAE,Undirected,632,,,2,4
MUSICIAN,OLENNA,Undirected,633,,,2,4
MYRCELLA,OBERYN,Undirected,634,,,2,4
NED,ROBERT,Undirected,635,,,2,4
NED,STANNIS,Undirected,636,,,2,4
NED,YOHN_ROYCE,Undirected,637,,,2,4
NIGHT_KING,WHITE_WALKER,Undirected,638,,,2,4
OLENNA,VIOLA,Undirected,639,,,2,4
OLLYS_MOTHER,STYR,Undirected,640,,,2,4
OLLYS_MOTHER,TORMUND,Undirected,641,,,2,4
OLLYS_MOTHER,YGRITTE,Undirected,642,,,2,4
ORYS,ORYS_BROTHER,Undirected,643,,,2,4
ORYS,TYWIN,Undirected,644,,,2,4
ORYS_BROTHER,TYWIN,Undirected,645,,,2,4
PODRICK,SHAE,Undirected,646,,,2,4
POLLIVER,TOMMY,Undirected,647,,,2,4
RALF,ROOSE_BOLTON,Undirected,648,,,2,4
RAMSAY,RICKON,Undirected,649,,,2,4
RAMSAY,ROBB,Undirected,650,,,2,4
RANDYLL,SAM,Undirected,651,,,2,4
RENLY_DWARF,ROBB_DWARF,Undirected,652,,,2,4
ROBB,TYRION,Undirected,653,,,2,4
ROBB_DWARF,SANSA,Undirected,654,,,2,4
ROBB_DWARF,TYRION,Undirected,655,,,2,4
ROBIN,TYRION,Undirected,656,,,2,4
SAM,SELYSE,Undirected,657,,,2,4
SAM,SHIREEN,Undirected,658,,,2,4
SAM,STANNIS,Undirected,659,,,2,4
SANSA,VANCE_CORBRAY,Undirected,660,,,2,4
SANSA,VARYS,Undirected,661,,,2,4
SANSA,WAYMAR_ROYCE,Undirected,662,,,2,4
STANNIS,TYWIN,Undirected,663,,,2,4
TOMMEN,TYCHO,Undirected,664,,,2,4
TOMMEN,VARYS,Undirected,665,,,2,4
TYCHO,TYWIN,Undirected,666,,,2,4
