Source,Target,Type,Id,Label,timeset,Weight
1,1,Undirected,2559,,,2
3,5,Undirected,2561,,,2
3,4,Undirected,2565,,,2
3,5,Undirected,2566,,,2
4,4,Undirected,2567,,,2
1,1,Undirected,2569,,,2
4,2,Undirected,2571,,,2
3,5,Undirected,2573,,,4
4,4,Undirected,2574,,,2
4,3,Undirected,2575,,,2
1,1,Undirected,2576,,,2
1,1,Undirected,2577,,,2
4,3,Undirected,2578,,,2
1,1,Undirected,2579,,,4
4,4,Undirected,2580,,,2
4,2,Undirected,2581,,,2
0,4,Undirected,2582,,,2
4,4,Undirected,2584,,,2
4,4,Undirected,2585,,,2
0,4,Undirected,2587,,,2
3,3,Undirected,2594,,,2
1,3,Undirected,2596,,,2
0,4,Undirected,2597,,,2
2,2,Undirected,2598,,,2
4,2,Undirected,2600,,,2
4,4,Undirected,2601,,,2
4,2,Undirected,2602,,,2
1,3,Undirected,2603,,,300
2,2,Undirected,2616,,,64
1,1,Undirected,2624,,,76
2,2,Undirected,2631,,,41
1,3,Undirected,2635,,,64
5,4,Undirected,2640,,,35
0,0,Undirected,2641,,,34
5,5,Undirected,2642,,,34
4,4,Undirected,2643,,,33
4,5,Undirected,2645,,,32
5,4,Undirected,2646,,,31
1,5,Undirected,2647,,,30
5,5,Undirected,2648,,,29
1,1,Undirected,2658,,,41
3,1,Undirected,2659,,,37
5,5,Undirected,2661,,,23
2,2,Undirected,2665,,,21
0,4,Undirected,2668,,,53
4,4,Undirected,2670,,,21
4,5,Undirected,2676,,,19
1,1,Undirected,2677,,,27
0,5,Undirected,2680,,,24
5,4,Undirected,2682,,,17
1,1,Undirected,2683,,,24
4,5,Undirected,2684,,,44
2,2,Undirected,2685,,,16
2,2,Undirected,2686,,,16
4,5,Undirected,2688,,,36
2,2,Undirected,2689,,,16
0,4,Undirected,2691,,,52
4,0,Undirected,2692,,,16
5,5,Undirected,2694,,,15
0,0,Undirected,2697,,,15
0,5,Undirected,2698,,,33
1,1,Undirected,2699,,,15
4,4,Undirected,2701,,,15
5,4,Undirected,2703,,,14
4,4,Undirected,2706,,,14
2,2,Undirected,2708,,,13
4,5,Undirected,2709,,,13
1,1,Undirected,2710,,,13
1,1,Undirected,2712,,,13
3,3,Undirected,2717,,,12
5,5,Undirected,2718,,,12
5,5,Undirected,2719,,,29
1,3,Undirected,2722,,,26
3,5,Undirected,2723,,,12
1,1,Undirected,2724,,,12
1,1,Undirected,2725,,,17
1,1,Undirected,2727,,,12
2,2,Undirected,2731,,,11
1,1,Undirected,2733,,,15
1,3,Undirected,2735,,,13
4,2,Undirected,2736,,,11
2,2,Undirected,2737,,,11
1,1,Undirected,2740,,,11
3,5,Undirected,2741,,,11
5,5,Undirected,2742,,,11
2,2,Undirected,2743,,,10
2,2,Undirected,2745,,,10
2,2,Undirected,2746,,,10
4,1,Undirected,2747,,,30
0,0,Undirected,2749,,,10
1,3,Undirected,2753,,,10
0,4,Undirected,2755,,,10
5,5,Undirected,2756,,,10
5,5,Undirected,2757,,,9
2,2,Undirected,2759,,,9
2,2,Undirected,2761,,,9
4,1,Undirected,2762,,,12
4,1,Undirected,2763,,,55
2,2,Undirected,2764,,,9
1,1,Undirected,2766,,,9
4,4,Undirected,2767,,,12
2,2,Undirected,2768,,,9
5,4,Undirected,2774,,,8
5,3,Undirected,2775,,,8
2,2,Undirected,2777,,,8
0,0,Undirected,2778,,,8
1,5,Undirected,2781,,,8
0,0,Undirected,2783,,,8
1,1,Undirected,2785,,,8
4,4,Undirected,2786,,,8
1,3,Undirected,2789,,,28
1,5,Undirected,2790,,,8
4,4,Undirected,2791,,,8
4,4,Undirected,2794,,,8
5,5,Undirected,2795,,,8
5,1,Undirected,2796,,,8
1,1,Undirected,2797,,,8
0,4,Undirected,2799,,,7
5,5,Undirected,2800,,,7
2,2,Undirected,2801,,,7
5,5,Undirected,2802,,,7
1,1,Undirected,2803,,,7
0,0,Undirected,2804,,,7
4,4,Undirected,2806,,,7
1,1,Undirected,2809,,,7
5,5,Undirected,2810,,,7
0,0,Undirected,2811,,,7
0,0,Undirected,2812,,,7
4,4,Undirected,2813,,,7
4,4,Undirected,2814,,,7
4,4,Undirected,2815,,,7
0,0,Undirected,2816,,,7
1,3,Undirected,2818,,,14
3,3,Undirected,2819,,,10
1,1,Undirected,2821,,,6
4,4,Undirected,2822,,,6
2,2,Undirected,2823,,,6
0,0,Undirected,2825,,,6
1,1,Undirected,2826,,,6
5,3,Undirected,2827,,,13
5,5,Undirected,2828,,,6
5,4,Undirected,2829,,,6
5,3,Undirected,2830,,,6
2,2,Undirected,2831,,,6
2,2,Undirected,2832,,,6
4,2,Undirected,2835,,,6
0,0,Undirected,2838,,,6
1,5,Undirected,2839,,,6
4,4,Undirected,2841,,,6
2,2,Undirected,2842,,,6
2,3,Undirected,2844,,,6
4,4,Undirected,2845,,,6
5,5,Undirected,2846,,,6
4,4,Undirected,2848,,,6
5,5,Undirected,2849,,,6
5,1,Undirected,2850,,,6
4,5,Undirected,2851,,,11
2,2,Undirected,2852,,,5
2,2,Undirected,2853,,,5
0,0,Undirected,2855,,,5
0,0,Undirected,2856,,,5
0,0,Undirected,2857,,,5
5,4,Undirected,2858,,,5
2,4,Undirected,2860,,,5
4,5,Undirected,2862,,,10
2,4,Undirected,2867,,,5
2,4,Undirected,2868,,,5
0,4,Undirected,2869,,,5
1,3,Undirected,2870,,,9
1,1,Undirected,2871,,,5
4,4,Undirected,2872,,,5
4,4,Undirected,2873,,,5
0,0,Undirected,2874,,,5
1,1,Undirected,2879,,,5
2,4,Undirected,2882,,,5
1,1,Undirected,2884,,,5
1,3,Undirected,2885,,,5
5,5,Undirected,2887,,,5
4,5,Undirected,2889,,,9
5,1,Undirected,2890,,,5
1,1,Undirected,2891,,,5
5,5,Undirected,2893,,,5
3,1,Undirected,2894,,,5
5,5,Undirected,2895,,,4
5,5,Undirected,2896,,,4
3,3,Undirected,2897,,,4
2,2,Undirected,2900,,,4
2,4,Undirected,2901,,,4
2,3,Undirected,2902,,,4
2,3,Undirected,2903,,,4
2,4,Undirected,2904,,,4
2,4,Undirected,2905,,,4
1,1,Undirected,2906,,,4
1,1,Undirected,2907,,,4
1,1,Undirected,2908,,,4
1,1,Undirected,2909,,,4
1,1,Undirected,2910,,,6
1,1,Undirected,2911,,,4
4,5,Undirected,2913,,,4
4,2,Undirected,2915,,,4
2,3,Undirected,2918,,,4
0,0,Undirected,2919,,,4
0,0,Undirected,2920,,,4
1,1,Undirected,2921,,,4
1,1,Undirected,2923,,,4
1,1,Undirected,2924,,,4
1,4,Undirected,2926,,,4
1,1,Undirected,2927,,,4
1,1,Undirected,2928,,,4
5,5,Undirected,2929,,,4
5,3,Undirected,2931,,,4
5,5,Undirected,2932,,,4
3,3,Undirected,2933,,,4
4,4,Undirected,2935,,,4
1,1,Undirected,2937,,,4
1,4,Undirected,2938,,,11
4,4,Undirected,2941,,,4
3,1,Undirected,2942,,,7
1,5,Undirected,2944,,,4
3,5,Undirected,2945,,,4
3,5,Undirected,2946,,,4
4,4,Undirected,2948,,,4
4,1,Undirected,2949,,,28
4,4,Undirected,2950,,,4
3,5,Undirected,2951,,,4
1,1,Undirected,2955,,,3
1,1,Undirected,2957,,,3
3,5,Undirected,2961,,,3
3,5,Undirected,2962,,,3
5,5,Undirected,2965,,,3
2,2,Undirected,2966,,,3
2,4,Undirected,2967,,,3
2,3,Undirected,2968,,,3
2,4,Undirected,2969,,,3
2,4,Undirected,2970,,,3
2,3,Undirected,2971,,,3
4,5,Undirected,2974,,,3
4,2,Undirected,2977,,,3
2,4,Undirected,2979,,,3
0,4,Undirected,2980,,,3
1,1,Undirected,2981,,,3
1,5,Undirected,2982,,,3
1,1,Undirected,2984,,,30
1,1,Undirected,2985,,,3
4,4,Undirected,2986,,,3
1,1,Undirected,2988,,,3
1,3,Undirected,2989,,,3
5,1,Undirected,2990,,,3
5,3,Undirected,2991,,,3
5,5,Undirected,2992,,,3
5,1,Undirected,2993,,,3
4,4,Undirected,2994,,,3
3,5,Undirected,2996,,,3
2,4,Undirected,2997,,,3
2,3,Undirected,2998,,,3
2,4,Undirected,2999,,,3
0,0,Undirected,3007,,,3
4,4,Undirected,3008,,,3
4,4,Undirected,3009,,,3
2,2,Undirected,3010,,,3
1,1,Undirected,3011,,,3
3,5,Undirected,3013,,,3
1,5,Undirected,3014,,,3
1,1,Undirected,3015,,,11
1,5,Undirected,3017,,,3
3,5,Undirected,3019,,,3
3,5,Undirected,3020,,,3
4,4,Undirected,3023,,,3
0,4,Undirected,3024,,,3
4,4,Undirected,3025,,,3
5,1,Undirected,3026,,,3
5,5,Undirected,3027,,,3
5,1,Undirected,3030,,,3
4,4,Undirected,3031,,,2
2,5,Undirected,3033,,,2
0,0,Undirected,3035,,,2
0,4,Undirected,3036,,,2
5,5,Undirected,3037,,,2
2,4,Undirected,3038,,,2
2,4,Undirected,3039,,,2
5,3,Undirected,3041,,,2
5,2,Undirected,3042,,,2
4,5,Undirected,3046,,,2
4,5,Undirected,3047,,,2
5,5,Undirected,3048,,,2
2,3,Undirected,3049,,,2
2,3,Undirected,3050,,,2
2,4,Undirected,3051,,,2
4,4,Undirected,3055,,,2
2,3,Undirected,3057,,,2
0,0,Undirected,3058,,,2
0,0,Undirected,3059,,,2
0,4,Undirected,3060,,,2
1,1,Undirected,3061,,,2
1,1,Undirected,3062,,,2
1,5,Undirected,3063,,,2
1,1,Undirected,3064,,,4
1,1,Undirected,3065,,,2
1,1,Undirected,3066,,,2
1,3,Undirected,3067,,,2
0,0,Undirected,3068,,,2
1,1,Undirected,3069,,,2
5,5,Undirected,3070,,,2
5,4,Undirected,3071,,,2
4,4,Undirected,3072,,,2
2,2,Undirected,3076,,,2
2,4,Undirected,3077,,,2
2,2,Undirected,3078,,,2
1,5,Undirected,3079,,,2
1,1,Undirected,3080,,,2
0,5,Undirected,3081,,,9
0,5,Undirected,3082,,,7
5,1,Undirected,3083,,,2
5,5,Undirected,3084,,,2
2,3,Undirected,3085,,,2
2,3,Undirected,3086,,,2
2,4,Undirected,3087,,,2
0,0,Undirected,3092,,,2
2,4,Undirected,3095,,,2
2,3,Undirected,3096,,,2
2,4,Undirected,3097,,,2
2,2,Undirected,3098,,,2
4,4,Undirected,3099,,,2
4,4,Undirected,3100,,,2
4,4,Undirected,3101,,,2
2,4,Undirected,3102,,,2
1,1,Undirected,3103,,,2
3,5,Undirected,3105,,,2
3,1,Undirected,3106,,,2
1,1,Undirected,3107,,,2
1,5,Undirected,3108,,,2
4,4,Undirected,3110,,,2
5,5,Undirected,3114,,,2
1,1,Undirected,3116,,,2
1,4,Undirected,3117,,,2
1,5,Undirected,3118,,,2
0,5,Undirected,3119,,,12
0,5,Undirected,3120,,,4
4,2,Undirected,3121,,,2
3,1,Undirected,3124,,,2
5,5,Undirected,3129,,,2
1,1,Undirected,3130,,,2
5,5,Undirected,3131,,,2
1,1,Undirected,3132,,,2
4,4,Undirected,3133,,,2
5,1,Undirected,3135,,,2
4,5,Undirected,3143,,,4
4,0,Undirected,3144,,,2
0,1,Undirected,3146,,,372
1,1,Undirected,3154,,,78
1,0,Undirected,3158,,,70
2,1,Undirected,3160,,,79
1,4,Undirected,3163,,,118
2,1,Undirected,3167,,,49
4,4,Undirected,3168,,,78
4,4,Undirected,3169,,,37
1,0,Undirected,3171,,,47
4,0,Undirected,3177,,,69
0,1,Undirected,3179,,,50
4,1,Undirected,3180,,,33
1,0,Undirected,3181,,,35
2,1,Undirected,3185,,,37
2,1,Undirected,3187,,,51
2,1,Undirected,3188,,,31
0,1,Undirected,3189,,,53
4,4,Undirected,3190,,,43
2,0,Undirected,3191,,,35
4,5,Undirected,3194,,,25
1,4,Undirected,3198,,,24
5,5,Undirected,3199,,,24
0,1,Undirected,3200,,,42
4,4,Undirected,3202,,,23
1,4,Undirected,3210,,,21
0,4,Undirected,3212,,,43
5,3,Undirected,3216,,,19
0,2,Undirected,3219,,,19
2,0,Undirected,3220,,,31
1,4,Undirected,3225,,,67
3,3,Undirected,3228,,,29
0,4,Undirected,3229,,,16
0,1,Undirected,3230,,,16
4,4,Undirected,3231,,,15
2,1,Undirected,3233,,,34
0,1,Undirected,3235,,,17
1,0,Undirected,3236,,,18
0,1,Undirected,3242,,,13
2,0,Undirected,3243,,,21
1,5,Undirected,3244,,,15
1,2,Undirected,3245,,,12
4,1,Undirected,3249,,,11
3,3,Undirected,3250,,,11
1,1,Undirected,3252,,,11
2,1,Undirected,3253,,,11
0,1,Undirected,3255,,,12
0,5,Undirected,3256,,,20
1,4,Undirected,3257,,,24
4,4,Undirected,3266,,,15
2,5,Undirected,3270,,,10
4,0,Undirected,3272,,,10
4,1,Undirected,3274,,,8
4,5,Undirected,3275,,,8
4,4,Undirected,3276,,,12
1,3,Undirected,3278,,,8
5,3,Undirected,3281,,,11
0,4,Undirected,3283,,,17
0,5,Undirected,3288,,,10
3,3,Undirected,3289,,,11
1,4,Undirected,3293,,,7
2,3,Undirected,3296,,,10
4,1,Undirected,3298,,,6
0,2,Undirected,3299,,,13
4,4,Undirected,3301,,,6
4,4,Undirected,3302,,,6
3,1,Undirected,3310,,,6
1,3,Undirected,3311,,,10
5,1,Undirected,3312,,,6
4,5,Undirected,3314,,,6
3,1,Undirected,3316,,,7
1,1,Undirected,3317,,,5
2,3,Undirected,3320,,,9
0,1,Undirected,3326,,,21
1,2,Undirected,3327,,,8
4,4,Undirected,3328,,,5
4,1,Undirected,3329,,,5
2,5,Undirected,3331,,,5
1,3,Undirected,3334,,,11
1,4,Undirected,3335,,,5
1,3,Undirected,3337,,,9
4,4,Undirected,3340,,,5
2,1,Undirected,3342,,,4
2,0,Undirected,3343,,,8
5,1,Undirected,3344,,,4
5,3,Undirected,3346,,,4
4,1,Undirected,3349,,,11
4,1,Undirected,3350,,,4
4,3,Undirected,3352,,,10
4,5,Undirected,3357,,,4
1,4,Undirected,3359,,,13
1,4,Undirected,3360,,,4
1,5,Undirected,3361,,,4
4,4,Undirected,3363,,,4
4,4,Undirected,3364,,,4
4,4,Undirected,3365,,,10
2,4,Undirected,3366,,,10
2,5,Undirected,3368,,,4
1,0,Undirected,3371,,,4
1,3,Undirected,3374,,,13
1,1,Undirected,3376,,,4
1,4,Undirected,3377,,,4
0,5,Undirected,3378,,,4
3,1,Undirected,3379,,,4
3,3,Undirected,3383,,,8
1,4,Undirected,3384,,,4
4,4,Undirected,3386,,,4
4,5,Undirected,3388,,,4
4,5,Undirected,3389,,,4
4,1,Undirected,3390,,,4
4,4,Undirected,3393,,,23
0,0,Undirected,3395,,,5
3,4,Undirected,3396,,,3
1,1,Undirected,3397,,,8
2,1,Undirected,3398,,,7
4,4,Undirected,3401,,,3
2,1,Undirected,3402,,,7
5,0,Undirected,3403,,,19
5,3,Undirected,3404,,,9
4,4,Undirected,3405,,,3
4,4,Undirected,3406,,,3
4,1,Undirected,3408,,,13
4,1,Undirected,3410,,,3
0,4,Undirected,3414,,,3
1,4,Undirected,3418,,,3
1,4,Undirected,3419,,,13
1,5,Undirected,3421,,,3
5,5,Undirected,3425,,,3
2,4,Undirected,3428,,,7
3,5,Undirected,3434,,,3
4,5,Undirected,3436,,,3
5,4,Undirected,3442,,,3
3,4,Undirected,3446,,,2
4,4,Undirected,3449,,,2
5,4,Undirected,3451,,,13
5,4,Undirected,3453,,,5
4,4,Undirected,3455,,,2
4,0,Undirected,3457,,,15
4,1,Undirected,3458,,,6
4,4,Undirected,3459,,,11
4,0,Undirected,3460,,,2
4,0,Undirected,3461,,,2
4,5,Undirected,3463,,,2
4,5,Undirected,3466,,,2
4,5,Undirected,3469,,,2
0,2,Undirected,3471,,,23
0,3,Undirected,3472,,,2
0,4,Undirected,3473,,,6
0,4,Undirected,3474,,,6
0,4,Undirected,3476,,,4
1,0,Undirected,3477,,,29
1,4,Undirected,3478,,,2
1,4,Undirected,3479,,,2
1,3,Undirected,3481,,,8
1,4,Undirected,3482,,,2
0,1,Undirected,3484,,,2
4,0,Undirected,3486,,,2
4,0,Undirected,3488,,,2
4,2,Undirected,3491,,,2
0,4,Undirected,3493,,,21
0,1,Undirected,3494,,,52
0,1,Undirected,3496,,,7
0,4,Undirected,3497,,,2
4,1,Undirected,3499,,,2
2,1,Undirected,3500,,,2
2,0,Undirected,3501,,,2
2,1,Undirected,3502,,,2
2,5,Undirected,3503,,,2
3,5,Undirected,3504,,,2
1,5,Undirected,3514,,,2
3,3,Undirected,3516,,,2
0,4,Undirected,3517,,,6
0,5,Undirected,3518,,,2
1,4,Undirected,3519,,,2
1,3,Undirected,3522,,,2
1,3,Undirected,3523,,,2
1,1,Undirected,3524,,,2
1,0,Undirected,3526,,,2
0,4,Undirected,3528,,,2
4,4,Undirected,3530,,,2
4,1,Undirected,3531,,,2
5,4,Undirected,3534,,,2
4,5,Undirected,3535,,,2
4,5,Undirected,3536,,,2
4,5,Undirected,3537,,,2
4,5,Undirected,3539,,,2
4,1,Undirected,3540,,,2
4,1,Undirected,3541,,,2
4,3,Undirected,3544,,,2
1,4,Undirected,3545,,,6
4,1,Undirected,3546,,,2
4,5,Undirected,3547,,,2
3,1,Undirected,3550,,,4
1,1,Undirected,3552,,,2
1,5,Undirected,3554,,,2
1,3,Undirected,3555,,,4
4,1,Undirected,3585,,,38
0,1,Undirected,3600,,,26
1,4,Undirected,3607,,,24
4,0,Undirected,3609,,,23
4,1,Undirected,3610,,,23
0,1,Undirected,3613,,,23
0,1,Undirected,3614,,,23
2,1,Undirected,3615,,,22
2,2,Undirected,3616,,,22
2,2,Undirected,3618,,,22
2,0,Undirected,3621,,,21
4,4,Undirected,3624,,,20
4,1,Undirected,3629,,,19
1,4,Undirected,3632,,,19
0,3,Undirected,3635,,,18
2,1,Undirected,3642,,,17
0,1,Undirected,3643,,,17
2,0,Undirected,3647,,,16
2,1,Undirected,3648,,,15
5,0,Undirected,3649,,,15
2,2,Undirected,3652,,,14
4,0,Undirected,3656,,,14
0,3,Undirected,3658,,,14
2,0,Undirected,3660,,,13
4,2,Undirected,3663,,,13
2,4,Undirected,3667,,,13
1,1,Undirected,3668,,,13
2,0,Undirected,3669,,,12
4,4,Undirected,3670,,,12
1,3,Undirected,3672,,,12
4,0,Undirected,3676,,,11
4,4,Undirected,3678,,,11
0,1,Undirected,3686,,,11
4,4,Undirected,3687,,,11
2,1,Undirected,3689,,,10
2,4,Undirected,3690,,,10
0,3,Undirected,3693,,,10
4,1,Undirected,3698,,,10
0,3,Undirected,3699,,,10
2,1,Undirected,3702,,,9
2,4,Undirected,3703,,,9
5,1,Undirected,3704,,,9
4,0,Undirected,3706,,,9
4,3,Undirected,3713,,,9
4,3,Undirected,3714,,,9
1,4,Undirected,3715,,,8
5,4,Undirected,3717,,,8
4,1,Undirected,3718,,,8
2,4,Undirected,3722,,,8
1,3,Undirected,3723,,,8
1,4,Undirected,3724,,,8
1,4,Undirected,3725,,,8
2,1,Undirected,3726,,,8
2,1,Undirected,3727,,,8
5,5,Undirected,3728,,,8
4,1,Undirected,3729,,,8
2,1,Undirected,3731,,,7
4,4,Undirected,3735,,,7
0,1,Undirected,3737,,,7
0,1,Undirected,3739,,,7
0,4,Undirected,3740,,,7
1,3,Undirected,3743,,,7
1,4,Undirected,3745,,,7
1,1,Undirected,3746,,,6
1,4,Undirected,3747,,,6
5,0,Undirected,3751,,,6
5,0,Undirected,3752,,,6
4,3,Undirected,3754,,,6
4,0,Undirected,3755,,,6
0,3,Undirected,3758,,,6
1,1,Undirected,3760,,,6
1,3,Undirected,3761,,,6
0,2,Undirected,3766,,,6
0,1,Undirected,3767,,,6
1,3,Undirected,3769,,,6
1,4,Undirected,3770,,,6
1,4,Undirected,3771,,,6
1,1,Undirected,3773,,,6
1,4,Undirected,3774,,,6
1,3,Undirected,3775,,,6
1,4,Undirected,3776,,,6
1,5,Undirected,3777,,,5
1,0,Undirected,3778,,,5
1,0,Undirected,3779,,,5
1,0,Undirected,3781,,,5
1,1,Undirected,3782,,,5
1,3,Undirected,3783,,,5
2,0,Undirected,3785,,,5
2,0,Undirected,3786,,,5
5,1,Undirected,3787,,,5
4,4,Undirected,3789,,,5
4,4,Undirected,3790,,,5
4,0,Undirected,3791,,,5
5,3,Undirected,3792,,,5
2,3,Undirected,3794,,,5
0,3,Undirected,3797,,,5
1,4,Undirected,3799,,,5
0,4,Undirected,3801,,,5
1,3,Undirected,3802,,,5
1,1,Undirected,3804,,,5
4,3,Undirected,3806,,,5
1,4,Undirected,3807,,,4
1,4,Undirected,3808,,,4
1,1,Undirected,3809,,,4
1,5,Undirected,3810,,,4
1,3,Undirected,3811,,,4
2,2,Undirected,3814,,,4
2,1,Undirected,3815,,,4
2,5,Undirected,3816,,,4
2,1,Undirected,3820,,,4
2,3,Undirected,3821,,,4
5,2,Undirected,3822,,,4
5,1,Undirected,3824,,,4
0,4,Undirected,3829,,,4
0,1,Undirected,3830,,,4
1,1,Undirected,3836,,,4
1,1,Undirected,3837,,,4
3,5,Undirected,3838,,,4
1,0,Undirected,3839,,,4
1,0,Undirected,3840,,,4
5,3,Undirected,3841,,,4
4,4,Undirected,3842,,,4
4,0,Undirected,3843,,,4
1,0,Undirected,3845,,,4
0,3,Undirected,3846,,,4
2,2,Undirected,3848,,,4
4,1,Undirected,3851,,,4
4,3,Undirected,3852,,,4
1,1,Undirected,3853,,,4
0,1,Undirected,3858,,,4
0,3,Undirected,3859,,,4
1,1,Undirected,3862,,,4
1,5,Undirected,3863,,,4
0,1,Undirected,3866,,,4
1,3,Undirected,3867,,,4
1,1,Undirected,3868,,,4
1,4,Undirected,3870,,,4
3,3,Undirected,3871,,,4
1,5,Undirected,3872,,,4
3,5,Undirected,3873,,,4
4,3,Undirected,3874,,,4
1,2,Undirected,3875,,,3
1,3,Undirected,3876,,,3
1,1,Undirected,3877,,,3
2,5,Undirected,3879,,,3
2,5,Undirected,3880,,,3
2,5,Undirected,3881,,,3
2,1,Undirected,3882,,,3
2,5,Undirected,3883,,,3
2,4,Undirected,3884,,,3
2,4,Undirected,3885,,,3
5,4,Undirected,3886,,,3
4,4,Undirected,3893,,,3
4,4,Undirected,3894,,,3
4,4,Undirected,3899,,,3
3,3,Undirected,3900,,,3
1,2,Undirected,3901,,,3
1,2,Undirected,3902,,,3
1,4,Undirected,3903,,,3
5,3,Undirected,3904,,,3
5,3,Undirected,3905,,,3
5,3,Undirected,3906,,,3
5,1,Undirected,3907,,,3
5,4,Undirected,3908,,,3
2,3,Undirected,3909,,,3
2,3,Undirected,3910,,,3
0,4,Undirected,3911,,,3
0,0,Undirected,3913,,,3
2,1,Undirected,3915,,,3
2,2,Undirected,3916,,,3
3,3,Undirected,3917,,,3
3,5,Undirected,3918,,,3
4,0,Undirected,3919,,,3
3,4,Undirected,3922,,,3
1,0,Undirected,3923,,,3
0,4,Undirected,3925,,,3
3,3,Undirected,3927,,,3
1,3,Undirected,3929,,,3
3,4,Undirected,3931,,,3
3,3,Undirected,3932,,,3
3,1,Undirected,3933,,,3
5,1,Undirected,3936,,,3
2,2,Undirected,3941,,,2
1,2,Undirected,3943,,,2
1,2,Undirected,3944,,,2
1,0,Undirected,3945,,,2
1,1,Undirected,3946,,,2
2,3,Undirected,3947,,,2
2,1,Undirected,3948,,,2
2,5,Undirected,3949,,,2
2,3,Undirected,3950,,,2
2,3,Undirected,3953,,,2
2,3,Undirected,3954,,,2
2,3,Undirected,3955,,,2
2,1,Undirected,3956,,,2
2,4,Undirected,3958,,,2
2,1,Undirected,3959,,,2
2,1,Undirected,3960,,,2
2,3,Undirected,3961,,,2
5,3,Undirected,3962,,,2
5,5,Undirected,3963,,,2
5,3,Undirected,3964,,,2
5,3,Undirected,3965,,,2
5,3,Undirected,3966,,,2
5,3,Undirected,3967,,,2
5,5,Undirected,3968,,,2
4,3,Undirected,3970,,,2
4,5,Undirected,3971,,,2
4,3,Undirected,3972,,,2
4,3,Undirected,3973,,,2
4,3,Undirected,3974,,,2
4,3,Undirected,3976,,,2
4,5,Undirected,3977,,,2
4,4,Undirected,3980,,,2
4,4,Undirected,3982,,,2
4,4,Undirected,3983,,,2
4,4,Undirected,3984,,,2
0,1,Undirected,3986,,,2
0,3,Undirected,3987,,,2
0,1,Undirected,3988,,,2
1,3,Undirected,3991,,,2
1,5,Undirected,3993,,,2
1,4,Undirected,3994,,,2
1,3,Undirected,3995,,,2
1,3,Undirected,3996,,,2
1,3,Undirected,3997,,,2
1,3,Undirected,3998,,,2
1,5,Undirected,3999,,,2
3,5,Undirected,4002,,,2
3,2,Undirected,4003,,,2
3,0,Undirected,4004,,,2
3,3,Undirected,4005,,,2
3,3,Undirected,4006,,,2
3,3,Undirected,4007,,,2
3,1,Undirected,4008,,,2
3,3,Undirected,4009,,,2
3,4,Undirected,4010,,,2
3,3,Undirected,4011,,,2
3,3,Undirected,4012,,,2
1,1,Undirected,4014,,,2
1,1,Undirected,4015,,,2
1,1,Undirected,4017,,,2
5,2,Undirected,4018,,,2
5,0,Undirected,4019,,,2
5,3,Undirected,4020,,,2
5,3,Undirected,4021,,,2
5,5,Undirected,4022,,,2
4,0,Undirected,4023,,,2
4,4,Undirected,4025,,,2
2,3,Undirected,4026,,,2
2,1,Undirected,4027,,,2
2,3,Undirected,4028,,,2
2,1,Undirected,4029,,,2
2,3,Undirected,4030,,,2
2,3,Undirected,4031,,,2
2,5,Undirected,4032,,,2
1,4,Undirected,4033,,,2
1,1,Undirected,4034,,,2
0,4,Undirected,4035,,,2
0,3,Undirected,4036,,,2
0,3,Undirected,4037,,,2
0,3,Undirected,4038,,,2
0,3,Undirected,4039,,,2
4,1,Undirected,4040,,,2
2,1,Undirected,4042,,,2
3,3,Undirected,4043,,,2
3,3,Undirected,4044,,,2
3,3,Undirected,4045,,,2
3,1,Undirected,4046,,,2
3,3,Undirected,4047,,,2
3,4,Undirected,4048,,,2
3,3,Undirected,4049,,,2
4,3,Undirected,4050,,,2
1,1,Undirected,4056,,,2
1,0,Undirected,4057,,,2
1,0,Undirected,4058,,,2
1,4,Undirected,4059,,,2
3,1,Undirected,4063,,,2
3,5,Undirected,4064,,,2
1,1,Undirected,4065,,,2
0,3,Undirected,4066,,,2
0,4,Undirected,4067,,,2
0,1,Undirected,4068,,,2
0,3,Undirected,4069,,,2
4,4,Undirected,4070,,,2
1,1,Undirected,4073,,,2
1,3,Undirected,4077,,,2
1,5,Undirected,4078,,,2
1,3,Undirected,4079,,,2
3,1,Undirected,4080,,,2
3,3,Undirected,4081,,,2
3,3,Undirected,4082,,,2
3,1,Undirected,4083,,,2
3,3,Undirected,4084,,,2
3,4,Undirected,4085,,,2
3,3,Undirected,4086,,,2
3,5,Undirected,4087,,,2
3,3,Undirected,4090,,,2
3,5,Undirected,4091,,,2
1,1,Undirected,4092,,,2
1,3,Undirected,4093,,,2
1,5,Undirected,4094,,,2
3,1,Undirected,4095,,,2
3,3,Undirected,4096,,,2
3,1,Undirected,4097,,,2
1,1,Undirected,4098,,,2
1,1,Undirected,4099,,,2
1,1,Undirected,4100,,,2
5,3,Undirected,4101,,,2
5,3,Undirected,4102,,,2
4,3,Undirected,4104,,,2
3,3,Undirected,4106,,,2
3,5,Undirected,4107,,,2
3,3,Undirected,4108,,,2
5,3,Undirected,4109,,,2
