Source,Target,Type,Id,Label,timeset,Weight,book
Jaime-Lannister,Margaery-Tyrell,Undirected,438,,,10,4
Jaime-Lannister,Mariya-Darry,Undirected,439,,,6,4
Jaime-Lannister,Melara-Hetherspoon,Undirected,440,,,3,4
Jaime-Lannister,Olenna-Redwyne,Undirected,441,,,3,4
Jaime-Lannister,Osmund-Kettleblack,Undirected,442,,,17,4
Jaime-Lannister,Pia,Undirected,443,,,10,4
Jaime-Lannister,Pycelle,Undirected,444,,,10,4
Jaime-Lannister,Qyburn,Undirected,445,,,4,4
Jaime-Lannister,Rafford,Undirected,446,,,3,4
Jaime-Lannister,Renly-Baratheon,Undirected,447,,,6,4
Jaime-Lannister,Rennifer-Longwaters,Undirected,448,,,3,4
Jaime-Lannister,Rhaegar-Targaryen,Undirected,449,,,7,4
Jaime-Lannister,Robb-Stark,Undirected,450,,,4,4
Jaime-Lannister,Robert-Baratheon,Undirected,451,,,12,4
Jaime-Lannister,Ronnet-Connington,Undirected,452,,,4,4
Jaime-Lannister,Ryman-Frey,Undirected,453,,,13,4
Jaime-Lannister,Sandor-Clegane,Undirected,454,,,9,4
Jaime-Lannister,Sansa-Stark,Undirected,455,,,6,4
Jaime-Lannister,Shadrich,Undirected,456,,,3,4
Jaime-Lannister,Shitmouth,Undirected,457,,,3,4
Jaime-Lannister,Sybell-Spicer,Undirected,458,,,4,4
Jaime-Lannister,Taena-of-Myr,Undirected,459,,,4,4
Jaime-Lannister,Thoros-of-Myr,Undirected,460,,,3,4
Jaime-Lannister,Tommen-Baratheon,Undirected,461,,,26,4
Jaime-Lannister,Tyrion-Lannister,Undirected,462,,,15,4
Jaime-Lannister,Tywin-Lannister,Undirected,463,,,14,4
Jaime-Lannister,Vargo-Hoat,Undirected,464,,,6,4
Jaime-Lannister,Varys,Undirected,465,,,11,4
Jaime-Lannister,Walder-Frey,Undirected,466,,,5,4
Jaime-Lannister,Walder-Rivers,Undirected,467,,,4,4
Jaime-Lannister,Wylis-Manderly,Undirected,468,,,3,4
Jaime-Lannister,Zollo,Undirected,469,,,3,4
Jalabhar-Xho,Lambert-Turnberry,Undirected,470,,,3,4
Jalabhar-Xho,Tallad,Undirected,471,,,3,4
Jeor-Mormont,Samwell-Tarly,Undirected,472,,,3,4
Jeyne-Farman,Melara-Hetherspoon,Undirected,473,,,4,4
Jeyne-Westerling,Robb-Stark,Undirected,474,,,3,4
Jocelyn-Swyft,Osmund-Kettleblack,Undirected,475,,,3,4
Jocelyn-Swyft,Qyburn,Undirected,476,,,3,4
Jocelyn-Swyft,Taena-of-Myr,Undirected,477,,,4,4
Joffrey-Baratheon,Mace-Tyrell,Undirected,478,,,3,4
Joffrey-Baratheon,Margaery-Tyrell,Undirected,479,,,6,4
Joffrey-Baratheon,Myrcella-Baratheon,Undirected,480,,,6,4
Joffrey-Baratheon,Qyburn,Undirected,481,,,3,4
Joffrey-Baratheon,Robert-Baratheon,Undirected,482,,,5,4
Joffrey-Baratheon,Sandor-Clegane,Undirected,483,,,4,4
Joffrey-Baratheon,Sansa-Stark,Undirected,484,,,6,4
Joffrey-Baratheon,Tommen-Baratheon,Undirected,485,,,23,4
Joffrey-Baratheon,Tyrion-Lannister,Undirected,486,,,9,4
Jon-Arryn,Lysa-Arryn,Undirected,487,,,3,4
Jon-Arryn,Petyr-Baelish,Undirected,488,,,3,4
Jon-Arryn,Robert-Baratheon,Undirected,489,,,3,4
Jon-Arryn,Tyrion-Lannister,Undirected,490,,,3,4
Jon-Snow,Robb-Stark,Undirected,491,,,3,4
Jon-Snow,Samwell-Tarly,Undirected,492,,,31,4
Jon-Snow,Stannis-Baratheon,Undirected,493,,,6,4
Josmyn-Peckledon,Pia,Undirected,494,,,6,4
Kevan-Lannister,Lancel-Lannister,Undirected,495,,,10,4
Kevan-Lannister,Stannis-Baratheon,Undirected,496,,,3,4
Kevan-Lannister,Tommen-Baratheon,Undirected,497,,,6,4
Kevan-Lannister,Tyrion-Lannister,Undirected,498,,,4,4
Kevan-Lannister,Tywin-Lannister,Undirected,499,,,5,4
Kindly-Man,Waif,Undirected,500,,,7,4
Kojja-Mo,Samwell-Tarly,Undirected,501,,,8,4
Lambert-Turnberry,Tallad,Undirected,502,,,3,4
Lancel-Lannister,Moon-Boy,Undirected,503,,,11,4
Lancel-Lannister,Osmund-Kettleblack,Undirected,504,,,13,4
Leo-Tyrell,Pate-(novice),Undirected,505,,,8,4
Leo-Tyrell,Roone,Undirected,506,,,3,4
Leo-Tyrell,Samwell-Tarly,Undirected,507,,,3,4
Lollys-Stokeworth,Tanda-Stokeworth,Undirected,508,,,4,4
Loras-Tyrell,Margaery-Tyrell,Undirected,509,,,21,4
Loras-Tyrell,Osmund-Kettleblack,Undirected,510,,,13,4
Loras-Tyrell,Tommen-Baratheon,Undirected,511,,,13,4
Loras-Tyrell,Tyrion-Lannister,Undirected,512,,,3,4
Lothor-Brune,Mya-Stone,Undirected,513,,,6,4
Lothor-Brune,Petyr-Baelish,Undirected,514,,,3,4
Lothor-Brune,Robert-Arryn,Undirected,515,,,4,4
Lothor-Brune,Sansa-Stark,Undirected,516,,,3,4
Lucas-Codd,Red-Oarsman,Undirected,517,,,3,4
Lucas-Codd,Torwold-Browntooth,Undirected,518,,,3,4
Luwin,Nan,Undirected,519,,,3,4
Lyn-Corbray,Lyonel-Corbray,Undirected,520,,,4,4
Lyn-Corbray,Petyr-Baelish,Undirected,521,,,4,4
Lyn-Corbray,Robert-Arryn,Undirected,522,,,6,4
Lyonel-Corbray,Petyr-Baelish,Undirected,523,,,3,4
Lysa-Arryn,Marillion,Undirected,524,,,5,4
Lysa-Arryn,Nestor-Royce,Undirected,525,,,12,4
Lysa-Arryn,Petyr-Baelish,Undirected,526,,,14,4
Lysa-Arryn,Robert-Arryn,Undirected,527,,,8,4
Lysa-Arryn,Sansa-Stark,Undirected,528,,,6,4
Mace-Tyrell,Margaery-Tyrell,Undirected,529,,,6,4
Mace-Tyrell,Mathis-Rowan,Undirected,530,,,3,4
Mace-Tyrell,Olenna-Redwyne,Undirected,531,,,4,4
Mace-Tyrell,Stannis-Baratheon,Undirected,532,,,4,4
Mace-Tyrell,Tommen-Baratheon,Undirected,533,,,10,4
Mace-Tyrell,Tyrion-Lannister,Undirected,534,,,3,4
Mace-Tyrell,Tywin-Lannister,Undirected,535,,,4,4
Maddy,Mya-Stone,Undirected,536,,,4,4
Maddy,Robert-Arryn,Undirected,537,,,7,4
Maddy,Sansa-Stark,Undirected,538,,,3,4
Maegor-I-Targaryen,Tommen-Baratheon,Undirected,539,,,5,4
Maggy,Melara-Hetherspoon,Undirected,540,,,3,4
Manfrey-Martell,Ricasso,Undirected,541,,,4,4
Margaery-Tyrell,Megga-Tyrell,Undirected,542,,,9,4
Margaery-Tyrell,Olenna-Redwyne,Undirected,543,,,3,4
Margaery-Tyrell,Orton-Merryweather,Undirected,544,,,4,4
Margaery-Tyrell,Osmund-Kettleblack,Undirected,545,,,8,4
Margaery-Tyrell,Osney-Kettleblack,Undirected,546,,,14,4
Margaery-Tyrell,Qyburn,Undirected,547,,,6,4
Margaery-Tyrell,Robert-Baratheon,Undirected,548,,,5,4
Margaery-Tyrell,Sansa-Stark,Undirected,549,,,3,4
Margaery-Tyrell,Senelle,Undirected,550,,,3,4
Margaery-Tyrell,Taena-of-Myr,Undirected,551,,,15,4
Margaery-Tyrell,Tallad,Undirected,552,,,3,4
Margaery-Tyrell,Tommen-Baratheon,Undirected,553,,,46,4
Margaery-Tyrell,Willas-Tyrell,Undirected,554,,,3,4
Marillion,Petyr-Baelish,Undirected,555,,,5,4
Marwyn,Samwell-Tarly,Undirected,556,,,6,4
Meldred-Merlyn,Victarion-Greyjoy,Undirected,557,,,3,4
Melisandre,Stannis-Baratheon,Undirected,558,,,3,4
Mellei,Morra,Undirected,559,,,5,4
Meribald,Narbert,Undirected,560,,,4,4
Meribald,Podrick-Payne,Undirected,561,,,14,4
Meryn-Trant,Osmund-Kettleblack,Undirected,562,,,9,4
Meryn-Trant,Rafford,Undirected,563,,,4,4
Mollander,Pate-(novice),Undirected,564,,,3,4
Mollander,Roone,Undirected,565,,,7,4
Moon-Boy,Osmund-Kettleblack,Undirected,566,,,12,4
Murenmure,Theon-Greyjoy,Undirected,567,,,3,4
Mya-Stone,Myranda-Royce,Undirected,568,,,6,4
Mya-Stone,Robert-Arryn,Undirected,569,,,9,4
Myranda-Royce,Robert-Arryn,Undirected,570,,,4,4
Myranda-Royce,Sansa-Stark,Undirected,571,,,3,4
Myrcella-Baratheon,Sylva-Santagar,Undirected,572,,,4,4
Myrcella-Baratheon,Tommen-Baratheon,Undirected,573,,,3,4
Myrcella-Baratheon,Trystane-Martell,Undirected,574,,,6,4
Myrcella-Baratheon,Tyrion-Lannister,Undirected,575,,,4,4
Nestor-Royce,Petyr-Baelish,Undirected,576,,,17,4
Nestor-Royce,Robert-Arryn,Undirected,577,,,7,4
Nestor-Royce,Sansa-Stark,Undirected,578,,,13,4
Nestor-Royce,Yohn-Royce,Undirected,579,,,3,4
Nute,Ralf-Stonehouse,Undirected,580,,,3,4
Nute,Rodrik-Harlaw,Undirected,581,,,6,4
Nute,Victarion-Greyjoy,Undirected,582,,,11,4
Nymeria-Sand,Obara-Sand,Undirected,583,,,9,4
Nymeria-Sand,Tyene-Sand,Undirected,584,,,6,4
Obara-Sand,Tyene-Sand,Undirected,585,,,10,4
Oberyn-Martell,Tyene-Sand,Undirected,586,,,3,4
Orton-Merryweather,Petyr-Baelish,Undirected,587,,,5,4
Orton-Merryweather,Pycelle,Undirected,588,,,5,4
Orton-Merryweather,Stannis-Baratheon,Undirected,589,,,3,4
Orton-Merryweather,Taena-of-Myr,Undirected,590,,,4,4
Orton-Merryweather,Tommen-Baratheon,Undirected,591,,,3,4
Osfryd-Kettleblack,Osmund-Kettleblack,Undirected,592,,,4,4
Osfryd-Kettleblack,Osney-Kettleblack,Undirected,593,,,6,4
Osmund-Kettleblack,Osney-Kettleblack,Undirected,594,,,6,4
Osmund-Kettleblack,Pycelle,Undirected,595,,,3,4
Osmund-Kettleblack,Qyburn,Undirected,596,,,3,4
Osmund-Kettleblack,Tommen-Baratheon,Undirected,597,,,6,4
Osmund-Kettleblack,Tyrion-Lannister,Undirected,598,,,6,4
Osney-Kettleblack,Stannis-Baratheon,Undirected,599,,,3,4
Osney-Kettleblack,Taena-of-Myr,Undirected,600,,,3,4
Osney-Kettleblack,Tommen-Baratheon,Undirected,601,,,6,4
Pate-(novice),Quill,Undirected,602,,,4,4
Pate-(novice),Rosey,Undirected,603,,,9,4
Pate-(novice),Walgrave,Undirected,604,,,10,4
Pate-(whipping-boy),Tommen-Baratheon,Undirected,605,,,4,4
Paxter-Redwyne,Samwell-Tarly,Undirected,606,,,4,4
Petyr-Baelish,Pycelle,Undirected,607,,,4,4
Petyr-Baelish,Robert-Arryn,Undirected,608,,,22,4
Petyr-Baelish,Sansa-Stark,Undirected,609,,,18,4
Petyr-Baelish,Symond-Templeton,Undirected,610,,,5,4
Petyr-Baelish,Tyrion-Lannister,Undirected,611,,,5,4
Petyr-Baelish,Yohn-Royce,Undirected,612,,,12,4
Pia,Qyburn,Undirected,613,,,3,4
Pia,Tyrion-Lannister,Undirected,614,,,3,4
Puckens,Pycelle,Undirected,615,,,3,4
Puckens,Shortear,Undirected,616,,,3,4
Pycelle,Qyburn,Undirected,617,,,10,4
Pycelle,Stannis-Baratheon,Undirected,618,,,6,4
Pycelle,Tywin-Lannister,Undirected,619,,,4,4
Pycelle,Varys,Undirected,620,,,4,4
Pycelle,Walder-Frey,Undirected,621,,,3,4
Pyg,Shagwell,Undirected,622,,,8,4
Pyg,Timeon,Undirected,623,,,7,4
Pyg,Vargo-Hoat,Undirected,624,,,3,4
Pypar,Samwell-Tarly,Undirected,625,,,3,4
Qhorin-Halfhand,Samwell-Tarly,Undirected,626,,,3,4
Quellon-Greyjoy,Victarion-Greyjoy,Undirected,627,,,4,4
Quentyn-Martell,Trystane-Martell,Undirected,628,,,3,4
Quhuru-Mo,Samwell-Tarly,Undirected,629,,,4,4
Quhuru-Mo,Xhondo,Undirected,630,,,4,4
Qyburn,Stannis-Baratheon,Undirected,631,,,3,4
Ralf-(Limper),Victarion-Greyjoy,Undirected,632,,,4,4
Ralf-Stonehouse,Victarion-Greyjoy,Undirected,633,,,3,4
Randyll-Tarly,Samwell-Tarly,Undirected,634,,,4,4
Raynard,Torbert,Undirected,635,,,4,4
Renly-Baratheon,Robert-Baratheon,Undirected,636,,,5,4
Renly-Baratheon,Sansa-Stark,Undirected,637,,,3,4
Renly-Baratheon,Stannis-Baratheon,Undirected,638,,,4,4
Rennifer-Longwaters,Rugen,Undirected,639,,,3,4
Rhaegar-Targaryen,Robert-Baratheon,Undirected,640,,,6,4
Rickon-Stark,Robb-Stark,Undirected,641,,,5,4
Robb-Stark,Sansa-Stark,Undirected,642,,,3,4
Robert-Arryn,Sansa-Stark,Undirected,643,,,8,4
Robert-Arryn,Terrance-Lynderly,Undirected,644,,,4,4
Robert-Arryn,Yohn-Royce,Undirected,645,,,4,4
Robert-Baratheon,Stannis-Baratheon,Undirected,646,,,4,4
Robert-Baratheon,Taena-of-Myr,Undirected,647,,,5,4
Robert-Baratheon,Tommen-Baratheon,Undirected,648,,,5,4
Robert-Baratheon,Tyrion-Lannister,Undirected,649,,,6,4
Rodrik-Harlaw,Sigfryd-Harlaw,Undirected,650,,,3,4
Rodrik-Harlaw,Victarion-Greyjoy,Undirected,651,,,3,4
Roose-Bolton,Stannis-Baratheon,Undirected,652,,,5,4
Roslin-Frey,Walder-Frey,Undirected,653,,,3,4
Ryman-Frey,Walder-Rivers,Undirected,654,,,5,4
Samwell-Tarly,Stannis-Baratheon,Undirected,655,,,11,4
Samwell-Tarly,Theobald,Undirected,656,,,7,4
Samwell-Tarly,Xhondo,Undirected,657,,,18,4
Sandor-Clegane,Sansa-Stark,Undirected,658,,,3,4
Sandor-Clegane,Thoros-of-Myr,Undirected,659,,,3,4
Sandor-Clegane,Tickler,Undirected,660,,,4,4
Sandor-Clegane,Timeon,Undirected,661,,,4,4
Sandor-Clegane,Tyrion-Lannister,Undirected,662,,,3,4
Sansa-Stark,Tyrion-Lannister,Undirected,663,,,6,4
Sansa-Stark,Tywin-Lannister,Undirected,664,,,3,4
Sansa-Stark,Yohn-Royce,Undirected,665,,,3,4
Sarella-Sand,Tyene-Sand,Undirected,666,,,3,4
Shae,Tyrion-Lannister,Undirected,667,,,3,4
Shagwell,Timeon,Undirected,668,,,6,4
Shagwell,Zollo,Undirected,669,,,3,4
Stannis-Baratheon,Tommen-Baratheon,Undirected,670,,,6,4
Stannis-Baratheon,Tyrion-Lannister,Undirected,671,,,3,4
Stannis-Baratheon,Tywin-Lannister,Undirected,672,,,4,4
Sylva-Santagar,Tyene-Sand,Undirected,673,,,3,4
Symond-Templeton,Yohn-Royce,Undirected,674,,,4,4
Taena-of-Myr,Tommen-Baratheon,Undirected,675,,,8,4
Taena-of-Myr,Tyrion-Lannister,Undirected,676,,,3,4
Talbert-Serry,Victarion-Greyjoy,Undirected,677,,,10,4
Tommen-Baratheon,Tyrion-Lannister,Undirected,678,,,5,4
Tommen-Baratheon,Tywin-Lannister,Undirected,679,,,6,4
Tyrion-Lannister,Tywin-Lannister,Undirected,680,,,9,4
Tyrion-Lannister,Varys,Undirected,681,,,7,4
