Source,Target,Type,Id,Label,timeset,Weight,book
Cortnay-Penrose,Renly-Baratheon,Undirected,308,,,3,2
Cortnay-Penrose,Stannis-Baratheon,Undirected,309,,,18,2
Cortnay-Penrose,Tyrion-Lannister,Undirected,310,,,3,2
Cortnay-Penrose,Varys,Undirected,311,,,3,2
Craster,Dywen,Undirected,312,,,7,2
Craster,Eddison-Tollett,Undirected,313,,,3,2
Craster,Jeor-Mormont,Undirected,314,,,19,2
Craster,Jon-Snow,Undirected,315,,,26,2
Craster,Mance-Rayder,Undirected,316,,,4,2
Craster,Samwell-Tarly,Undirected,317,,,10,2
Craster,Thoren-Smallwood,Undirected,318,,,4,2
Cressen,Davos-Seaworth,Undirected,319,,,10,2
Cressen,Melisandre,Undirected,320,,,7,2
Cressen,Patchface,Undirected,321,,,8,2
Cressen,Pylos,Undirected,322,,,17,2
Cressen,Renly-Baratheon,Undirected,323,,,4,2
Cressen,Robert-Baratheon,Undirected,324,,,4,2
Cressen,Selyse-Florent,Undirected,325,,,3,2
Cressen,Shireen-Baratheon,Undirected,326,,,6,2
Cressen,Stannis-Baratheon,Undirected,327,,,21,2
Cutjack,Gendry,Undirected,328,,,3,2
Cutjack,Kurz,Undirected,329,,,4,2
Cutjack,Tarber,Undirected,330,,,3,2
Daenerys-Targaryen,Doreah,Undirected,331,,,3,2
Daenerys-Targaryen,Drogo,Undirected,332,,,8,2
Daenerys-Targaryen,Irri,Undirected,333,,,6,2
Daenerys-Targaryen,Jhiqui,Undirected,334,,,7,2
Daenerys-Targaryen,Jhogo,Undirected,335,,,12,2
Daenerys-Targaryen,Jorah-Mormont,Undirected,336,,,29,2
Daenerys-Targaryen,Lynesse-Hightower,Undirected,337,,,3,2
Daenerys-Targaryen,Mirri-Maz-Duur,Undirected,338,,,3,2
Daenerys-Targaryen,Pono,Undirected,339,,,4,2
Daenerys-Targaryen,Pyat-Pree,Undirected,340,,,14,2
Daenerys-Targaryen,Quaithe,Undirected,341,,,5,2
Daenerys-Targaryen,Rakharo,Undirected,342,,,4,2
Daenerys-Targaryen,Robert-Baratheon,Undirected,343,,,4,2
Daenerys-Targaryen,Viserys-Targaryen,Undirected,344,,,3,2
Daenerys-Targaryen,Xaro-Xhoan-Daxos,Undirected,345,,,13,2
Dagmer,Rodrik-Cassel,Undirected,346,,,3,2
Dagmer,Theon-Greyjoy,Undirected,347,,,7,2
Dalbridge,Ebben,Undirected,348,,,4,2
Dalbridge,Jon-Snow,Undirected,349,,,4,2
Dalbridge,Qhorin-Halfhand,Undirected,350,,,5,2
Davos-Seaworth,Devan-Seaworth,Undirected,351,,,4,2
Davos-Seaworth,Imry-Florent,Undirected,352,,,3,2
Davos-Seaworth,Matthos-Seaworth,Undirected,353,,,3,2
Davos-Seaworth,Melisandre,Undirected,354,,,20,2
Davos-Seaworth,Monford-Velaryon,Undirected,355,,,3,2
Davos-Seaworth,Pylos,Undirected,356,,,9,2
Davos-Seaworth,Renly-Baratheon,Undirected,357,,,6,2
Davos-Seaworth,Salladhor-Saan,Undirected,358,,,8,2
Davos-Seaworth,Stannis-Baratheon,Undirected,359,,,58,2
Desmond-Grell,Edmure-Tully,Undirected,360,,,4,2
Desmond-Grell,Utherydes-Wayn,Undirected,361,,,3,2
Devan-Seaworth,Renly-Baratheon,Undirected,362,,,3,2
Devan-Seaworth,Stannis-Baratheon,Undirected,363,,,13,2
Dolf,Shagga,Undirected,364,,,3,2
Donella-Hornwood,Leobald-Tallhart,Undirected,365,,,3,2
Donella-Hornwood,Luwin,Undirected,366,,,7,2
Donella-Hornwood,Mors-Umber,Undirected,367,,,3,2
Donella-Hornwood,Ramsay-Snow,Undirected,368,,,3,2
Donella-Hornwood,Rodrik-Cassel,Undirected,369,,,4,2
Dontos-Hollard,Joffrey-Baratheon,Undirected,370,,,8,2
Dontos-Hollard,Moon-Boy,Undirected,371,,,5,2
Dontos-Hollard,Sansa-Stark,Undirected,372,,,17,2
Dontos-Hollard,Stannis-Baratheon,Undirected,373,,,3,2
Dontos-Hollard,Tyrion-Lannister,Undirected,374,,,4,2
Doran-Martell,Myrcella-Baratheon,Undirected,375,,,4,2
Doran-Martell,Tyrion-Lannister,Undirected,376,,,3,2
Doran-Martell,Varys,Undirected,377,,,4,2
Drennan,Squint,Undirected,378,,,3,2
Drennan,Theon-Greyjoy,Undirected,379,,,3,2
Drogo,Jorah-Mormont,Undirected,380,,,4,2
Drogo,Pono,Undirected,381,,,4,2
Drogo,Viserys-Targaryen,Undirected,382,,,3,2
Dunsen,Gregor-Clegane,Undirected,383,,,4,2
Dunsen,Ilyn-Payne,Undirected,384,,,3,2
Dunsen,Joffrey-Baratheon,Undirected,385,,,3,2
Dunsen,Meryn-Trant,Undirected,386,,,3,2
Dunsen,Polliver,Undirected,387,,,7,2
Dunsen,Rafford,Undirected,388,,,6,2
Dunsen,Sandor-Clegane,Undirected,389,,,3,2
Dunsen,Tickler,Undirected,390,,,3,2
Dunsen,Weese,Undirected,391,,,3,2
Dywen,Grenn,Undirected,392,,,8,2
Dywen,Jon-Snow,Undirected,393,,,9,2
Ebben,Jon-Snow,Undirected,394,,,10,2
Ebben,Qhorin-Halfhand,Undirected,395,,,8,2
Ebben,Stonesnake,Undirected,396,,,4,2
Eddard-Stark,Ilyn-Payne,Undirected,397,,,5,2
Eddard-Stark,Janos-Slynt,Undirected,398,,,7,2
Eddard-Stark,Joffrey-Baratheon,Undirected,399,,,9,2
Eddard-Stark,Jon-Snow,Undirected,400,,,9,2
Eddard-Stark,Luwin,Undirected,401,,,3,2
Eddard-Stark,Maron-Greyjoy,Undirected,402,,,3,2
Eddard-Stark,Petyr-Baelish,Undirected,403,,,4,2
Eddard-Stark,Renly-Baratheon,Undirected,404,,,5,2
Eddard-Stark,Rickon-Stark,Undirected,405,,,3,2
Eddard-Stark,Robb-Stark,Undirected,406,,,11,2
Eddard-Stark,Robert-Baratheon,Undirected,407,,,26,2
Eddard-Stark,Stannis-Baratheon,Undirected,408,,,5,2
Eddard-Stark,Theon-Greyjoy,Undirected,409,,,17,2
Eddard-Stark,Tyrion-Lannister,Undirected,410,,,12,2
Eddard-Stark,Varys,Undirected,411,,,3,2
Eddison-Tollett,Jeor-Mormont,Undirected,412,,,4,2
Eddison-Tollett,Jon-Snow,Undirected,413,,,11,2
Edmure-Tully,Hoster-Tully,Undirected,414,,,3,2
Edmure-Tully,Jaime-Lannister,Undirected,415,,,3,2
Edmure-Tully,Robb-Stark,Undirected,416,,,12,2
Edmure-Tully,Tywin-Lannister,Undirected,417,,,8,2
Eldon-Estermont,Steffon-Varner,Undirected,418,,,3,2
Emmon-Cuy,Renly-Baratheon,Undirected,419,,,3,2
