Source,Target,Type,Id,Label,timeset,Weight,season
0,0,Undirected,323,,,3,8
0,0,Undirected,324,,,3,8
0,0,Undirected,325,,,3,8
0,0,Undirected,326,,,3,8
0,0,Undirected,327,,,3,8
0,0,Undirected,328,,,3,8
0,1,Undirected,329,,,3,8
0,0,Undirected,330,,,3,8
0,0,Undirected,331,,,3,8
1,0,Undirected,332,,,3,8
1,0,Undirected,333,,,3,8
1,1,Undirected,334,,,3,8
1,0,Undirected,335,,,3,8
1,1,Undirected,336,,,3,8
1,1,Undirected,337,,,3,8
0,0,Undirected,338,,,3,8
0,0,Undirected,339,,,3,8
0,0,Undirected,340,,,3,8
0,0,Undirected,341,,,3,8
1,1,Undirected,342,,,3,8
0,0,Undirected,343,,,3,8
0,0,Undirected,344,,,3,8
0,0,Undirected,345,,,3,8
0,0,Undirected,346,,,3,8
0,0,Undirected,347,,,3,8
0,0,Undirected,348,,,3,8
0,0,Undirected,349,,,3,8
0,0,Undirected,350,,,3,8
0,0,Undirected,351,,,3,8
0,0,Undirected,352,,,3,8
0,0,Undirected,353,,,3,8
0,1,Undirected,354,,,3,8
0,0,Undirected,355,,,3,8
0,0,Undirected,356,,,3,8
0,0,Undirected,357,,,3,8
0,0,Undirected,358,,,3,8
0,0,Undirected,359,,,3,8
0,0,Undirected,360,,,3,8
0,0,Undirected,361,,,3,8
0,0,Undirected,362,,,3,8
0,0,Undirected,363,,,3,8
0,0,Undirected,364,,,3,8
0,0,Undirected,365,,,3,8
0,0,Undirected,366,,,3,8
0,0,Undirected,367,,,3,8
0,1,Undirected,368,,,3,8
1,0,Undirected,369,,,3,8
0,0,Undirected,370,,,3,8
0,0,Undirected,371,,,3,8
0,0,Undirected,372,,,3,8
0,0,Undirected,373,,,3,8
0,0,Undirected,374,,,3,8
0,0,Undirected,375,,,3,8
0,0,Undirected,376,,,3,8
0,0,Undirected,377,,,3,8
0,0,Undirected,378,,,3,8
0,0,Undirected,379,,,3,8
0,0,Undirected,380,,,3,8
0,0,Undirected,381,,,2,8
0,0,Undirected,382,,,2,8
0,0,Undirected,383,,,2,8
0,0,Undirected,384,,,2,8
0,0,Undirected,385,,,2,8
0,0,Undirected,386,,,2,8
0,0,Undirected,387,,,2,8
0,0,Undirected,388,,,2,8
0,0,Undirected,389,,,2,8
0,0,Undirected,390,,,2,8
0,0,Undirected,391,,,2,8
0,0,Undirected,392,,,2,8
0,0,Undirected,393,,,2,8
0,1,Undirected,394,,,2,8
0,0,Undirected,395,,,2,8
0,0,Undirected,396,,,2,8
0,0,Undirected,397,,,2,8
0,0,Undirected,398,,,2,8
0,0,Undirected,399,,,2,8
0,0,Undirected,400,,,2,8
0,0,Undirected,401,,,2,8
0,0,Undirected,402,,,2,8
0,0,Undirected,403,,,2,8
0,0,Undirected,404,,,2,8
0,0,Undirected,405,,,2,8
0,0,Undirected,406,,,2,8
0,0,Undirected,407,,,2,8
0,0,Undirected,408,,,2,8
0,0,Undirected,409,,,2,8
0,0,Undirected,410,,,2,8
0,0,Undirected,411,,,2,8
0,0,Undirected,412,,,2,8
0,0,Undirected,413,,,2,8
0,0,Undirected,414,,,2,8
0,0,Undirected,415,,,2,8
0,0,Undirected,416,,,2,8
0,0,Undirected,417,,,2,8
0,0,Undirected,418,,,2,8
0,0,Undirected,419,,,2,8
0,0,Undirected,420,,,2,8
1,0,Undirected,421,,,2,8
1,0,Undirected,422,,,2,8
1,1,Undirected,423,,,2,8
1,0,Undirected,424,,,2,8
1,0,Undirected,425,,,2,8
1,0,Undirected,426,,,2,8
1,1,Undirected,427,,,2,8
0,0,Undirected,428,,,2,8
0,0,Undirected,429,,,2,8
0,0,Undirected,430,,,2,8
0,0,Undirected,431,,,2,8
0,0,Undirected,432,,,2,8
0,1,Undirected,433,,,2,8
0,0,Undirected,434,,,2,8
0,0,Undirected,435,,,2,8
0,0,Undirected,436,,,2,8
0,1,Undirected,437,,,2,8
0,0,Undirected,438,,,2,8
0,0,Undirected,439,,,2,8
0,0,Undirected,440,,,2,8
0,0,Undirected,441,,,2,8
0,0,Undirected,442,,,2,8
0,0,Undirected,443,,,2,8
0,0,Undirected,444,,,2,8
0,0,Undirected,445,,,2,8
0,0,Undirected,446,,,2,8
0,0,Undirected,447,,,2,8
0,0,Undirected,448,,,2,8
0,0,Undirected,449,,,2,8
0,0,Undirected,450,,,2,8
0,0,Undirected,451,,,2,8
0,0,Undirected,452,,,2,8
0,0,Undirected,453,,,2,8
0,0,Undirected,454,,,2,8
0,0,Undirected,455,,,2,8
0,0,Undirected,456,,,2,8
0,0,Undirected,457,,,2,8
0,0,Undirected,458,,,2,8
0,0,Undirected,459,,,2,8
0,0,Undirected,460,,,2,8
0,0,Undirected,461,,,2,8
0,0,Undirected,462,,,2,8
0,0,Undirected,463,,,2,8
0,0,Undirected,464,,,2,8
0,0,Undirected,465,,,2,8
1,0,Undirected,466,,,2,8
1,0,Undirected,467,,,2,8
1,0,Undirected,468,,,2,8
0,0,Undirected,469,,,2,8
0,0,Undirected,470,,,2,8
0,0,Undirected,471,,,2,8
0,0,Undirected,472,,,2,8
0,0,Undirected,473,,,2,8
0,0,Undirected,474,,,2,8
0,0,Undirected,475,,,2,8
0,0,Undirected,476,,,2,8
0,0,Undirected,477,,,2,8
0,1,Undirected,478,,,2,8
0,0,Undirected,479,,,2,8
0,0,Undirected,480,,,2,8
0,0,Undirected,481,,,2,8
0,0,Undirected,482,,,2,8
1,0,Undirected,483,,,2,8
0,0,Undirected,484,,,2,8
0,0,Undirected,485,,,2,8
0,0,Undirected,486,,,2,8
0,0,Undirected,487,,,2,8
0,0,Undirected,488,,,2,8
0,0,Undirected,489,,,2,8
0,0,Undirected,490,,,2,8
0,0,Undirected,491,,,2,8
0,0,Undirected,492,,,2,8
0,0,Undirected,493,,,2,8
0,1,Undirected,494,,,2,8
0,0,Undirected,495,,,2,8
0,1,Undirected,496,,,2,8
0,0,Undirected,497,,,2,8
0,0,Undirected,498,,,2,8
0,0,Undirected,499,,,2,8
0,0,Undirected,500,,,2,8
0,0,Undirected,501,,,2,8
0,0,Undirected,502,,,2,8
0,0,Undirected,503,,,2,8
2,2,Undirected,504,,,2,8
0,0,Undirected,505,,,2,8
0,0,Undirected,506,,,2,8
0,0,Undirected,507,,,2,8
0,0,Undirected,508,,,2,8
0,0,Undirected,509,,,2,8
0,0,Undirected,510,,,2,8
0,0,Undirected,511,,,2,8
0,0,Undirected,512,,,2,8
1,0,Undirected,513,,,2,8
0,0,Undirected,514,,,2,8
0,0,Undirected,515,,,2,8
0,0,Undirected,516,,,2,8
0,0,Undirected,517,,,2,8
0,0,Undirected,518,,,2,8
0,0,Undirected,519,,,2,8
0,0,Undirected,520,,,2,8
0,0,Undirected,521,,,2,8
0,0,Undirected,522,,,2,8
0,0,Undirected,523,,,2,8
0,0,Undirected,524,,,2,8
0,0,Undirected,525,,,2,8
0,0,Undirected,526,,,2,8
0,0,Undirected,527,,,2,8
0,0,Undirected,528,,,2,8
0,0,Undirected,529,,,2,8
0,0,Undirected,530,,,2,8
0,0,Undirected,531,,,2,8
0,0,Undirected,532,,,2,8
0,0,Undirected,533,,,2,8
0,0,Undirected,534,,,2,8
0,0,Undirected,535,,,2,8
0,0,Undirected,536,,,2,8
0,0,Undirected,537,,,2,8
0,0,Undirected,538,,,2,8
0,0,Undirected,539,,,2,8
0,0,Undirected,540,,,2,8
0,0,Undirected,541,,,2,8
0,0,Undirected,542,,,2,8
0,0,Undirected,543,,,2,8
0,0,Undirected,544,,,2,8
0,0,Undirected,545,,,2,8
0,0,Undirected,546,,,2,8
0,0,Undirected,547,,,2,8
0,0,Undirected,548,,,2,8
0,0,Undirected,549,,,2,8
0,0,Undirected,550,,,2,8
0,0,Undirected,551,,,2,8
0,0,Undirected,552,,,2,8
